label,believability,sentence_length_total,clause_count,avg_parse_depth,max_parse_depth,q1_type,q2_type,qc_type,p1_negations,p2_negations,c_negations,total_negations,lexical_overlap,entity_freq_p1,entity_freq_c,semantic_similarity,raw_text
1,0,19,1,3.3333333333333335,4,1,1,1,0,0,0,0,0.0,4,4,0.6798652,"Every single human is an alien. Every single human is a reptile. Therefore, there are reptiles that are aliens."
0,1,21,0,4.0,5,2,1,3,1,0,0,1,0.1111111111111111,6,4,0.60016125,There is no book that is an electronic device. All electronic devices are items. This proves that some items are books.
0,0,23,0,3.6666666666666665,4,3,1,1,0,0,0,0,0.09090909090909091,5,7,0.66678417,There are some robots that are teenagers. Every teenager is a human. It follows from this that every single human is a robot.
1,1,28,0,5.333333333333333,6,2,1,3,1,0,1,2,0.2222222222222222,6,5,0.7372986,None of the items that are carrots are bell peppers. There are vegetables that are bell peppers. It is correct to infer that some vegetables are not carrots.
0,0,32,0,6.0,7,2,3,3,1,0,0,1,0.1,6,5,0.5445701,No animal that is a reptile is a mammal. A few of the things that are fish are reptiles. This leads to the conclusion that a certain number of fish are mammals.
1,0,27,0,4.333333333333333,5,2,1,2,1,0,1,2,0.09090909090909091,6,6,0.8279624,No relatives are considered family members. Everything that is a sibling is a family member. It can be deduced that a part of siblings are not relatives.
1,1,29,3,4.333333333333333,5,2,1,2,1,0,1,2,0.08333333333333333,7,6,0.74905175,"A celestial body is never a piece of furniture. Each of the planets is, in fact, a celestial body. For this reason, no planet is an item of furniture."
0,1,22,0,4.0,5,1,1,1,0,0,0,0,0.2857142857142857,5,4,0.84711015,Any person who is a man is a human. Every man is a bachelor. It follows that every bachelor is a human.
1,0,14,1,3.0,3,3,1,3,0,0,0,0,0.16666666666666666,4,3,0.8221951,"Some fruits are bicycles. Every bicycle is a vehicle. Therefore, some vehicles are fruits."
1,1,24,1,4.666666666666667,5,3,1,3,0,0,0,0,0.2222222222222222,7,4,0.8287684,"A portion of fitness enthusiasts are runners. Anyone who is a runner is also an athlete. Therefore, a subset of athletes are fitness enthusiasts."
0,1,23,1,4.333333333333333,5,1,2,2,0,1,1,2,0.2857142857142857,5,4,0.6285245,"Anything that is a rose is a plant. There are no animals that are roses. Consequently, there are no animals that are plants."
0,1,29,1,4.666666666666667,5,1,3,3,0,1,1,2,0.18181818181818182,8,5,0.8304813,"Anything which is a dog is a living creature. It is the case that some living creatures are not mammals. Therefore, it follows that some mammals are not dogs."
1,0,25,0,4.333333333333333,5,1,2,3,0,2,0,2,0.2,8,4,0.821324,Every single animal is capable of breathing underwater. There are no horses that are not animals. A number of horses are able to breathe underwater.
0,1,32,0,5.0,6,1,1,2,0,0,1,1,0.21428571428571427,12,5,0.69937813,It is completely false that people who are students are inhanimate objects. There exists a group of students who are also teenagers. A valid inference is that no teenagers are inhanimate objects.
0,0,22,1,4.333333333333333,5,1,3,2,0,0,1,1,0.16666666666666666,4,3,0.71841186,"Anything that is a reptile is also an animal. A portion of the animals are snakes. Thus, not all snakes are reptiles."
1,0,34,0,4.666666666666667,6,2,3,3,1,0,1,2,0.07692307692307693,9,5,0.5794925,Not a single mammal is an object that can think. The entire group of objects that can think is a subset of people. It is a logical consequence that some people are not mammals.
1,0,21,1,3.3333333333333335,4,1,1,1,0,0,0,0,0.1111111111111111,5,5,0.7064109,"Every single car is an emotion. Every single car is a musical instrument. Therefore, there are musical instruments that are emotions."
1,1,22,0,4.0,5,1,2,2,0,1,1,2,0.2857142857142857,5,4,0.8205831,Every work of poetry is a type of literature. No sculpture is literature. It is the case that no sculpture is poetry.
1,0,23,0,4.666666666666667,6,1,3,1,0,0,0,0,0.3333333333333333,8,8,0.8281775,Every single arachnid has six legs. There are some spiders that are arachnids. This means that there exist spiders that have six legs.
1,1,27,0,5.0,6,1,2,3,0,1,1,2,0.0,5,5,0.7758302,Anything that is a rose is a flower. Under no circumstances is a flower a tree. This leads to the conclusion that some trees are not roses.
0,1,30,0,5.333333333333333,6,2,3,1,1,0,1,2,0.09090909090909091,6,6,0.6190514,Nothing that is a mammal has feathers. A portion of the things that are birds have feathers. It must be the case that every single bird is not a mammal.
1,1,25,0,5.0,6,1,3,3,0,0,0,0,0.1111111111111111,5,5,0.85647637,Anything that is a car is a vehicle. There are some Toyotas that are cars. This leads to the conclusion that some Toyotas are vehicles.
1,1,30,0,4.666666666666667,5,2,1,3,1,0,1,2,0.2,6,6,0.68990165,It is the case that no flying animal is a penguin. Anything that is a penguin is also a bird. It necessarily follows that certain birds are not flying animals.
0,1,16,1,3.0,3,1,2,2,0,1,1,2,0.5,3,3,0.7090429,"Every poodle is a dog. No cat is a poodle. Therefore, no cat is a dog."
1,0,23,0,4.333333333333333,5,2,1,3,1,0,1,2,0.1111111111111111,6,4,0.7727446,Flowers are in no way organisms. Anything that is a flower is a plant. It's the case that some plants are not organisms.
0,1,22,1,4.0,5,1,2,2,0,1,1,2,0.1111111111111111,7,3,0.6561332,"Any person who is an author is a creative. There are no tables that are authors. Consequently, no table is a creative."
1,0,30,1,4.666666666666667,5,2,1,3,2,0,0,2,0.15384615384615385,7,8,0.59743047,"There are no humans that are not made of glass. Every single thing made of glass is indestructible. From this, it can be derived that some indestructible things are humans."
1,0,27,0,4.0,4,1,3,3,1,0,1,2,0.25,7,3,0.7017327,It is not true that any vehicle is a bicycle. There are a few bicycles that are also automobiles. There are some automobiles that are not vehicles.
0,0,21,0,4.0,5,1,1,1,0,0,0,0,0.4,3,4,0.8745328,Every fish is an animal. Anything that is an animal is a mammal. It follows that every mammal is a fish.
0,0,24,0,4.333333333333333,5,1,1,2,0,1,1,2,0.25,6,4,0.70838606,Anything that is a cat is an animal. It is not true that any fish are cats. It follows that no fish are animals.
1,0,29,0,4.333333333333333,5,2,1,3,1,0,1,2,0.08333333333333333,9,4,0.614921,The category of animals and the category of plants do not overlap. Every single plant is a mammal. It must be that a portion of mammals are not animals.
1,1,39,0,6.333333333333333,7,2,3,3,1,0,1,2,0.3076923076923077,11,6,0.7574254,It is the case that no creature that is a mammal is a fish. There exists at least one creature that is a mammal and also a dolphin. This proves that at least one dolphin is not a fish.
1,1,29,1,5.666666666666667,7,2,2,3,2,2,0,4,0.5555555555555556,8,6,0.81562203,"There are no doctors who are not medical professionals. There are no doctors who are not people with medical degrees. Therefore, some people with medical degrees are medical professionals."
1,0,25,1,4.333333333333333,5,3,1,3,0,0,0,0,0.2,7,5,0.73721313,"It is true that some lawyers are mythical creatures. Anything that is a lawyer is a politician. As a result, some politicians are mythical creatures."
1,0,34,0,5.0,8,1,1,2,0,0,1,1,0.0625,15,2,0.59108347,The set of people and the set of individuals who hold public office are mutually exclusive. Every single person who is a politician is an individual who holds public office. Politicians are not people.
0,1,17,0,3.3333333333333335,4,2,2,3,1,1,1,3,0.3333333333333333,3,5,0.7963892,No teachers are students. No students are professionals. It necessarily follows that some professionals are not teachers.
1,0,24,0,4.333333333333333,5,1,3,3,0,0,0,0,0.2222222222222222,5,6,0.866706,Everything that is a vehicle is a magical item. A portion of vehicles are cars. It necessarily follows that some cars are magical items.
1,0,23,0,4.333333333333333,5,2,1,3,2,0,0,2,0.25,5,5,0.7062725,There are no liquids that are not solid. Anything that is water is a liquid. At least one quantity of water is solid.
0,1,23,0,4.0,5,1,1,1,0,0,0,0,0.2857142857142857,4,5,0.86803764,Anything that is a parrot is a bird. Every single bird is an animal. One must conclude that every animal is a parrot.
1,0,24,0,4.666666666666667,5,1,3,3,0,0,0,0,0.125,4,5,0.7364893,Everything that is a salamander is a planet. A few salamanders are amphibians. It must follow that a certain number of amphibians are planets.
0,1,25,0,4.333333333333333,5,1,3,2,0,1,1,2,0.375,6,5,0.7989302,A group of animals are vertebrates. It is a fact that some animals are not insects. It is necessarily true that no insects are vertebrates.
1,1,24,1,4.0,5,1,1,1,0,0,0,0,0.25,7,3,0.7800044,"Every item that is a shirt is an article of clothing. Every single t-shirt is a type of shirt. Consequently, every t-shirt is clothing."
1,0,28,0,5.0,5,1,2,2,0,1,1,2,0.2857142857142857,4,5,0.7778941,Anything that is a tomato is also a planet. There is no planet that is a food. It is thus the case that no food is a tomato.
1,0,22,0,4.666666666666667,5,2,1,3,1,0,1,2,0.1111111111111111,6,4,0.74616694,Humans are in no way animals. Anything that is a human is a mammal. There are some mammals which are not animals.
1,1,29,0,4.333333333333333,5,2,1,3,1,0,1,2,0.06666666666666667,11,5,0.62747645,There are no instances where flowers can be considered trees. Every single tree is a type of plant. It must be the case that some plants are not flowers.
0,1,26,1,4.0,4,2,3,3,1,1,1,3,0.18181818181818182,7,6,0.7354453,"It is true that no birds are insects. There are some people who are not insects. Therefore, we can conclude that some people are not birds."
0,0,21,0,4.0,5,1,1,1,0,0,0,0,0.4,3,4,0.76024854,Every dog is a mammal. Anything that is a cat is a mammal. This means that every cat is a dog.
0,0,23,0,4.666666666666667,6,2,1,1,1,0,0,1,0.0,4,5,0.70795244,There is no worm that is an insect. Every worm is a bird. This leads to the conclusion that all birds are insects.
0,0,20,0,4.333333333333333,5,1,1,1,0,0,0,0,0.0,3,2,0.59701097,Everything that is a dog is an animal. Everything that is a cat is an animal. All felines are canines.
0,1,28,0,4.666666666666667,6,2,3,3,1,1,0,2,0.1,6,5,0.6814362,Every single bird is not a mammal. A portion of the things that are pets are not mammals. It must be the case that some pets are birds.
1,0,30,1,4.666666666666667,5,2,1,3,1,0,1,2,0.16666666666666666,7,7,0.72900105,"Any creature that is a cat is not an animal. There are cats which are also dogs. From this, we know that there are certain dogs that are not animals."
1,1,31,0,4.666666666666667,6,1,3,3,1,0,1,2,0.3333333333333333,8,4,0.7635353,It is not true that any car is a train. There are a few trains that are also types of transportation. There are some types of transportation that are not cars.
1,1,28,1,4.666666666666667,7,2,3,3,1,0,1,2,0.18181818181818182,10,3,0.73107517,"No animals that are mammals can be considered fish. It is the case that some whales belong to the category of mammals. Consequently, some whales are not fish."
0,1,23,1,3.6666666666666665,5,2,2,2,1,1,1,3,0.3333333333333333,5,3,0.71810937,"A triangle is never a square. It is also the case that no circle is a square. Consequently, no circle is a triangle."
0,0,29,1,5.0,5,2,3,3,1,0,0,1,0.09090909090909091,8,4,0.5386102,"Not a single thing that is a reptile is a mammal. Among the items that are reptiles, some are snakes. This proves that a number of snakes are mammals."
0,0,29,0,5.0,5,2,1,3,1,0,0,1,0.09090909090909091,8,4,0.674394,The group of birds and the group of mammals do not overlap. Anything that is a mammal is an insect. It is the case that some insects are birds.
1,1,19,1,3.3333333333333335,4,1,1,1,0,0,0,0,0.0,4,4,0.7311305,"Every single feline is a cat. Every single mammal is a cat. Therefore, there are mammals that are felines."
1,0,21,1,4.333333333333333,5,3,1,3,0,0,0,0,0.16666666666666666,4,3,0.7132695,"A number of chairs are people. Anything that is a person is an organism. Therefore, a portion of organisms are chairs."
0,0,17,0,3.3333333333333335,4,1,1,1,0,0,0,0,0.0,5,4,0.726417,Every single car has wheels. Every single bicycle has wheels. It follows that all bicycles are cars.
0,0,22,1,3.6666666666666665,4,2,2,2,1,1,1,3,0.3333333333333333,5,3,0.7091436,"It is true that no birds are fish. It is also true that no fish are plants. Therefore, no plants are birds."
1,1,23,0,4.0,5,1,2,2,0,1,1,2,0.09090909090909091,7,5,0.8021078,Every single apple is a fruit. There are no fruits which are vegetables. This necessitates the conclusion that no vegetable is an apple.
0,0,26,0,4.333333333333333,5,1,3,3,0,1,1,2,0.8333333333333334,5,6,0.891637,Every car is a vehicle. At least one motorized vehicle is not a vehicle. There is at least one motorized vehicle that is not a car.
0,0,26,0,4.333333333333333,5,1,2,2,0,1,1,2,0.6666666666666666,6,4,0.8227169,Every single bird is a mammal. It is the case that no lion is a bird. It is the case that no lion is a mammal.
0,1,24,1,4.0,4,1,1,3,0,0,0,0,0.18181818181818182,7,6,0.74487513,"Every single rose is a plant. It is true that all flowers are plants. From this, it is stated that some flowers are roses."
1,1,27,1,4.666666666666667,7,3,1,3,0,0,0,0,0.16666666666666666,9,5,0.8379313,"Some of the sports that are for teams are sports. Every single thing considered a sport is a recreational activity. Therefore, some recreational activities are team sports."
1,0,24,0,4.333333333333333,5,2,1,3,1,0,1,2,0.375,6,5,0.8761369,There is no ice that is frozen water. All things that are glaciers are ice. It follows that some glaciers are not frozen water.
1,0,21,0,4.5,5,2,1,3,1,0,1,2,0.3333333333333333,3,5,0.70589304,Nothing that is a liquid is H2O. All water is H2O. It can be deduced that some water is not liquid.
0,0,28,1,4.333333333333333,5,2,2,2,1,1,1,3,0.4444444444444444,6,7,0.69525516,"There are no animals that are rocks. It is also true that no dogs are rocks. Therefore, it is argued that there are no dogs which are animals."
0,1,25,1,4.0,4,3,3,1,0,0,0,0,0.0,8,6,0.67956203,"Some creatures that can fly are birds. It is true that some sparrows are flying creatures. For this reason, every single sparrow is a bird."
0,1,25,0,4.0,5,1,1,2,0,0,1,1,0.1,6,5,0.83034927,Every single thing that is a hammer is a tool. All screwdrivers are also tools. It must be true that no screwdriver is a hammer.
1,1,24,1,4.333333333333333,5,2,1,3,1,0,1,2,0.0,5,3,0.7477929,"No person who is a doctor is also a teacher. Anything that is a teacher is a profession. Therefore, some professions are not doctors."
1,0,30,0,4.333333333333333,5,2,1,3,1,0,1,2,0.08333333333333333,7,6,0.68812126,A creature that is a reptile is never a mammal. There is a group of reptiles that are also elephants. It must logically follow that some elephants are not mammals.
